Source_Node_u,Target_Node_v,Weight_Distance_km,Highway_Type,Is_Oneway
2641,4665,0.03398508382151061,tertiary,True
2642,1694,0.006771335546425862,service,False
2642,2277,0.00962966525520961,service,False
2642,3311,0.02651575745611352,service,False
2643,2459,0.07752926546220179,primary,True
2644,3064,0.006705757965535198,service,False
2644,4473,0.008287183300188584,service,False
2645,2372,0.0034290706598761878,service,False
2645,3362,0.014179126943308943,service,False
2646,265,0.00228426337976327,service,False
2646,4877,0.0022822981843624076,service,False
2647,4233,0.025256182858904817,service,False
2647,4673,0.011321776423465832,service,False
2648,2316,0.014400522311357165,residential,False
2648,5185,0.006883746343173315,residential,False
2649,365,0.005203021173126302,residential,False
2649,3315,0.008612894874993445,residential,False
2649,5288,0.06254324646049177,service,False
2650,609,0.0522281335303899,residential,False
2650,4656,0.00868513373668952,residential,False
2651,2889,0.04070586407686437,service,False
2651,4406,0.003926444578773758,service,False
2652,2950,0.03889013506536459,tertiary,False
2652,4323,0.006658062119548988,tertiary,False
2653,458,0.019813607375411844,service,True
2654,1580,0.02570699412309778,service,False
2654,1760,0.004510865411337725,service,False
2655,2063,0.004960767496868788,service,False
2655,5014,0.06542991321578223,service,False
2656,2632,0.011354729852694109,residential,False
2656,4433,0.005418259791820248,residential,False
2657,482,0.0028573914408700604,tertiary,False
2657,636,0.047653213097934,tertiary,False
2657,3697,0.03414287297799636,service,False
2658,611,0.0006957058192870266,service,False
2658,4409,0.000748540470930137,service,False
2659,5016,0.08027070569447085,tertiary,False
2659,5710,0.022282106599511988,tertiary,False
2660,557,0.0019094699453678684,service,False
2660,2829,0.0016162521171221565,service,False
2661,3945,0.03999081057617272,service,False
2662,3637,0.03741946796465202,secondary,True
2663,5176,0.03684886702066716,service,False
2664,1767,0.013584393064434055,primary,True
2664,4699,0.009742353224040235,service,False
2665,2845,0.012920407135839262,primary,True
2666,936,0.007954966461560718,service,False
2666,1950,0.032936919068932834,service,False
2666,4201,0.028503092169875458,service,False
2667,2753,0.06455397265804957,tertiary,False
2667,4333,0.05255580223156351,tertiary,False
2668,2069,0.010778254503096777,service,False
2668,2173,0.006941986792021004,service,False
2669,2316,0.019182569564647794,residential,False
2669,3222,0.024359250216120544,residential,False
2670,1182,0.010376096106720193,tertiary,False
2670,2056,0.004655615645166413,service,False
2670,3260,0.02948211574982902,tertiary,False
2670,4944,0.004433441799059963,service,False
2671,101,0.009155959190773732,service,False
2671,5259,0.003630856184576583,service,False
2672,2435,0.009674060335397002,service,False
2672,3527,0.021420542173635752,service,False
2673,2710,0.024575027042401658,service,False
2673,3556,0.017436880014401645,service,False
2674,1424,0.009498061780068979,service,False
2674,5282,0.005654868545492285,service,False
2675,1726,0.021536858908091625,secondary,False
2675,2217,0.02182215177199313,secondary,False
2676,374,0.006587770421244123,service,False
2676,4714,0.024597358586608678,service,False
2677,288,0.007602368740329707,service,False
2677,4379,0.01288240343543519,tertiary,True
2678,4337,0.02846219256844951,service,False
2678,5177,0.0069611816119954095,service,False
2678,5270,0.07176867653466357,service,False
2679,3035,0.01249396656826734,secondary,False
2679,3204,0.013795729202803862,secondary,False
2680,33,0.005575308396949267,service,False
2680,4413,0.009984053094408184,service,False
2681,634,0.009053424303026358,tertiary,False
2681,4646,0.01018971695358569,tertiary,False
2682,5537,0.03698585574089029,tertiary,True
2683,2983,0.053417000057486716,residential,False
2683,3954,0.006234690637291702,residential,False
2684,590,0.040982649452674484,service,False
2684,4278,0.010916794993514866,service,False
2685,4423,0.017569520350870522,service,False
2685,5252,0.01652211623031818,service,False
2686,122,0.006342295802635645,service,False
2686,300,0.0237583487721524,tertiary,False
2686,3827,0.013925818555321913,tertiary,False
2687,1963,0.008563449908190678,residential,False
2687,3957,0.010784552926068528,residential,False
2688,2454,0.008744742594205148,residential,False
2688,3544,0.010292075921777851,residential,False
2689,1689,0.024172908551275917,residential,False
2689,3727,0.04095340078211919,residential,False
2689,5159,0.053031918491647186,service,False
2690,295,0.005436605606316544,service,False
2690,3763,0.005645217307089715,service,False
2691,2462,0.03951365015039225,service,False
2691,5583,0.028724952282184257,residential,True
2692,834,0.013067056829878503,primary,True
2693,731,0.025722528413158998,service,True
2693,1030,0.011595711449479353,service,False
2693,4332,0.034631553992365754,service,False
2694,3260,0.004524168200261202,service,False
2694,4904,0.03850578177031796,service,False
2695,23,0.021172338552860392,residential,False
2695,3504,0.01233864368327223,residential,False
2696,338,0.014329220146714826,tertiary,True
2697,1622,0.0070704023361713875,service,False
2697,3910,0.03023342748018417,service,False
2698,1495,0.010157404493123353,service,False
2698,1894,0.009187925534626627,service,False
2698,4852,0.011160366829211987,service,False
2699,900,0.011384689303144367,service,False
2699,2801,0.029513364667914217,service,False
2700,727,0.01232945773019024,service,False
2700,2851,0.008978863500830237,service,False
2700,3616,0.007420200418537336,service,False
2701,186,0.017598835440046364,service,False
2701,1634,0.021266578366902062,tertiary,True
2702,276,0.004726837481570992,residential,False
2702,801,0.031053184510530324,residential,False
2703,2019,0.008850701457627291,residential,False
2703,4850,0.056049480595213225,residential,False
2703,5722,0.046303678457265574,residential,False
2704,2338,0.012926437026792095,service,False
2704,4728,0.0004411358034505337,service,False
2705,50,0.0018376412484415743,service,False
2705,1594,0.005823392733435353,service,False
2705,5094,0.006145584548164425,service,False
2706,926,0.02581104852516264,service,False
2706,1173,0.024432918600434034,service,False
2706,1369,0.01572488677928123,service,False
2707,1513,0.03456501698447098,service,True
2708,1674,0.008032818042899107,service,False
2708,3158,0.010637797486082814,service,False
2709,2596,0.020345916907442283,service,False
2709,5121,0.029491170906525827,service,False
2710,427,0.06403727544751657,residential,False
2710,866,0.014874870145598587,residential,False
2710,1389,0.024523141180077895,residential,False
2710,2673,0.024575027042401658,service,False
2711,564,0.0016717637661348957,service,False
2711,5341,0.002003824075761082,service,False
2712,565,0.06780293950363535,service,False
2712,4009,0.022608910911632394,service,False
2712,4860,0.005335125845333068,service,False
2713,1241,0.008553899239955545,service,False
2713,4514,0.005532297057050445,service,False
2714,4988,0.0022294569197095493,service,False
2714,5608,0.005927540557501129,service,False
2715,2228,0.007754629816925165,residential,False
2715,3902,0.06406480562259692,residential,False
2716,136,0.004072309681228622,service,False
2716,3277,0.00406513570238499,service,False
2717,972,0.010932140008578863,service,False
2718,4171,0.06332737139867713,service,False
2718,4473,0.012041410778170726,service,False
2719,1462,0.03504157009616498,service,False
2719,2254,0.003169249361808815,service,False
2720,3833,0.0037527464875850747,service,True
2721,4290,0.016452829009325085,service,False
2721,5489,0.030485190432439226,service,False
2722,5373,0.00231764023615956,service,False
2722,5671,0.0018293057490572765,service,False
2723,3557,0.008605168910630531,service,True
2724,375,0.015593618227155982,service,False
2724,2453,0.019376051162383893,service,False
2725,1352,0.02096444265645689,service,True
2725,4136,0.002803111990930938,service,False
2725,5645,0.015613297237665467,service,False
2726,3280,0.009835170782028752,secondary_link,True
2727,2240,0.009368223793028985,tertiary,False
2727,5486,0.007881192376470253,tertiary,False
2728,3670,0.06526007160290329,service,False
2728,5381,0.004754665503995391,service,False
2729,3506,0.026459091426507358,service,False
2729,5508,0.0040822409450889255,service,False
2730,1652,0.003809809814257911,service,False
2730,2286,0.00434231075464593,residential,False
2730,4593,0.006958845489114731,residential,False
2730,5100,0.03653958382653976,residential,False
2731,614,0.018166395926234664,service,False
2732,156,0.016376332766512895,residential,False
2732,330,0.01664621943349231,residential,False
2733,2771,0.00302674389936914,service,False
2733,3234,0.006814772747741527,service,False
2734,4085,0.023950290313881628,service,False
2735,488,0.009973493914096862,service,False
2735,3784,0.018704063111375232,service,False
2736,1678,0.003500361858497747,service,False
2736,3167,0.00655121199255655,service,False
2737,1412,0.06359362540075993,service,False
2738,3121,0.041414160569950814,residential,False
2738,3330,0.05159667822235814,residential,False
2739,695,0.019325645234607385,residential,False
2739,3023,0.02123556510366561,residential,False
2739,4248,0.00829205853047495,residential,False
2740,4436,0.054561808215529264,tertiary,True
2741,5669,0.0509598558604187,residential,True
2742,3709,0.0041370851446977976,residential,False
2742,5445,0.04522985928017787,residential,False
2743,1795,0.011001687449744665,service,False
2743,3221,0.033506805082742064,service,False
2744,1579,0.012580188598479475,tertiary,True
2744,2190,0.015882990556178568,tertiary,True
2745,3191,0.009500136760619978,service,False
2745,5525,0.0012932797950840735,service,False
2746,991,0.025161170997046692,residential,False
2746,2144,0.0064005804866125015,residential,False
2747,3335,0.046947552771297404,service,False
2747,5482,0.005487751467213033,service,False
2748,655,0.0059716909805181614,service,False
2748,1164,0.023307385267276267,service,False
2748,4645,0.02773151824751698,service,False
2749,1772,0.02094496451720353,service,False
2749,4596,0.01201130020685115,service,False
2750,4627,0.01184734817981138,service,False
2751,3949,0.03361420541050751,service,False
2752,335,0.030540350941389204,residential,True
2753,2667,0.06455397265804957,tertiary,False
2753,5631,0.05121525156510444,tertiary,False
2754,1745,0.008797288796624775,residential,True
2754,2386,0.014554100608348846,service,False
2755,2906,0.02509170910269006,service,False
2756,2440,0.046285617628646684,service,False
2756,3403,0.016998278649957354,service,False
2757,2561,0.0069080296753607955,service,False
2757,2595,0.011086301515144783,service,False
2758,5174,0.04062665931669061,residential,False
2758,5278,0.005742205540183287,residential,False
2759,4047,0.141690521047468,secondary,True
2760,3211,0.031725905528817516,service,False
2760,4979,0.00618672159219183,service,False
2761,3529,0.005428347761240726,residential,False
2761,5185,0.007902474194746377,residential,False
2762,4151,0.0055880142312919965,residential,False
2762,4446,0.01922454637267189,residential,False
2762,4457,0.0488537920022981,residential,False
2763,358,0.003067043986483155,service,False
2763,4509,0.003921792321015154,service,False
2764,1747,0.0049568021780173705,tertiary,False
2764,3260,0.050847318708534435,tertiary,False
2764,3879,0.0045363327143793705,service,False
2765,1590,0.011034248782772642,service,False
2765,5581,0.022320565662345433,service,False
2766,2773,0.009429757265020463,residential,False
2766,2831,0.028782022831987136,residential,False
2767,1393,0.005502665183460284,service,False
2768,372,0.03593082365331079,service,False
2768,1076,0.003842583330172921,service,False
2769,3402,0.11075196648022412,primary,True
2770,951,0.04014378170521847,service,False
2770,1416,0.027132052011620014,service,False
2770,5470,0.029303892555858413,service,False
2771,342,0.003798016568705454,service,False
2771,2733,0.00302674389936914,service,False
2772,384,0.0024306161983349353,service,True
2773,747,0.03670397668338909,residential,False
2773,2616,0.03306500160270388,residential,False
2773,2766,0.009429757265020463,residential,False
2774,1844,0.0009528640528967721,service,False
2774,4683,0.0027746377033831724,service,False
2775,3769,0.03418480206785251,primary,True
2776,138,0.023543755730845817,service,False
2776,4444,0.02671189141505793,residential,False
2776,4844,0.01908799363237614,residential,False
2777,22,0.00582056655019234,service,False
2777,2618,0.006058722471071845,service,False
2778,198,0.008163494327464105,tertiary,True
2779,303,0.01171152784877146,secondary,False
2779,1189,0.012055161806964474,secondary,False
2780,881,0.011188724902052957,service,False
2780,919,0.0138439550329556,service,False
2780,2824,0.007795405349089447,service,False
2781,127,0.028763042963268606,service,False
2781,279,0.017547115534573148,service,False
2781,2060,0.024573402668437494,service,False
2782,615,0.016948699451861445,service,False
2783,803,0.061297265581185124,tertiary,False
2783,1971,0.010150772663391067,tertiary,False
2784,501,0.008668859958130456,service,False
2784,780,0.026306213891156494,service,False
2784,2611,0.04296567689119985,service,False
2785,134,0.040517035589956875,service,False
2785,2511,0.01407020812124049,service,False
2786,2265,0.0022007892847182484,service,False
2786,4409,0.056902523743028434,service,False
2787,1435,0.0017179473054008832,service,False
2787,1474,0.009251056396893345,service,False
2788,177,0.014348617630102645,primary,True
2789,982,0.07418569368786586,tertiary,False
2789,1403,0.005572499802140349,residential,False
2789,1958,0.05824595099730994,tertiary,False
2790,544,0.004875182050706502,service,False
2790,5014,0.04353390193973682,service,False
2791,115,0.0022842274099450378,service,False
2791,1454,0.0019551433561251635,service,False
2792,107,0.01244855610188922,service,False
2792,5512,0.005392137480516866,service,False
2793,2383,0.024207139823962484,residential,False
2793,3434,0.015518185458625025,residential,False
2794,5494,0.03025829879908696,service,False
2795,2456,0.005738535792060311,service,False
2795,4957,0.011038850918314545,service,False
2796,2862,0.010848492580925526,tertiary,False
2796,4228,0.10595046697591942,tertiary,False
2797,516,0.032412726250491464,service,False
2798,963,0.002316087340378821,primary,True
2799,986,0.0140301342338888,service,False
2799,3791,0.004980384776240095,service,False
2799,4932,0.013637494078039474,service,False
2800,2049,0.007652518467274921,residential,False
2800,4051,0.006232762159831934,residential,False
2801,1056,0.008300170224369135,service,False
2801,2699,0.029513364667914217,service,False
2802,1053,0.0020604345851882137,service,False
2802,2236,0.0051662672217268266,service,False
2803,653,0.031070738925550467,service,False
2803,1292,0.0429508860356976,service,False
2803,5138,0.011096114752517499,service,False
2804,2022,0.017508893391235618,primary_link,True
2805,1443,0.05906547816390581,residential,False
2805,4181,0.02854276663694699,residential,False
2806,593,0.010958571061064282,tertiary,False
2806,2336,0.008033497907265487,service,False
2806,3900,0.015134057926974268,tertiary,False
2807,548,0.04643840153564991,residential,True
2808,267,0.0055340476516290505,service,False
2808,3749,0.013142017736262192,residential,False
2808,3820,0.02705064407262222,residential,False
2809,2099,0.007972445072309375,service,False
2809,2403,0.006884849098026802,service,False
2809,3442,0.011913047733206557,service,False
2810,1581,0.010388954283046094,service,False
2810,2338,0.004925285315940606,service,False
2811,912,0.05932639427693353,primary,True
2812,2225,0.0023720945034249688,service,False
2812,4657,0.0025521158688231508,service,False
2813,692,0.031032626396030966,service,False
2814,4762,0.030198895447049783,residential,False
2815,2831,0.07656004098821872,residential,False
2815,4007,0.03906604622873783,residential,False
2816,1296,0.03515644176171001,service,False
2816,1658,0.009373585004388715,residential,False
2816,4450,0.010135558888183904,residential,False
2817,1890,0.003716806560867165,residential,False
2817,3428,0.013709435385036889,residential,False
2818,3539,0.008927035243658813,service,False
2818,3752,0.006515627345903759,service,False
2819,4216,0.018448143195389764,secondary,True
2820,2618,0.015894731981008988,service,False
2821,1699,0.00547870212296876,tertiary,False
2821,4664,0.004652840656162991,tertiary,False
2822,1811,0.015548421134894071,residential,False
2822,3632,0.07652584528355698,service,False
2823,3652,0.03924205201472133,primary,True
2824,2780,0.007795405349089447,service,False
2825,874,0.005463375089964457,service,False
2825,5245,0.035778129554471454,service,False
2826,882,0.03674126303898516,primary,True
2827,2093,0.01760343711308849,service,False
2827,2299,0.01631287362758707,service,True
2827,4571,0.05347844668236473,service,False
2828,1747,0.04918884536721361,tertiary,False
2828,2379,0.028601517725315006,tertiary,False
2828,4230,0.004006390877035279,residential,False
2829,2660,0.0016162521171221565,service,False
2829,4875,0.0018105864522742336,service,False
2830,1737,0.015519056194771867,tertiary,True
2830,2477,0.0167487751975355,service,False
2831,995,0.07381641929240991,residential,False
2831,2766,0.028782022831987136,residential,False
2831,2815,0.07656004098821872,residential,False
2832,245,0.0046002063641199355,service,False
2832,3055,0.0039051015579972593,service,False
2833,2282,0.022485770400975186,primary,False
2833,5156,0.018103295843483903,primary,False
2834,1433,0.0016179324569248247,service,False
2834,3447,0.009167137708720746,service,False
2835,526,0.06990715969615566,service,False
2835,4857,0.006519408987599651,service,False
2836,1011,0.006003488372040283,service,False
2836,2575,0.017135955360952682,service,False
2837,3069,0.023659694682838642,service,False
2837,3092,0.0173208746716799,service,False
2838,2272,0.004719722376893383,tertiary,False
2838,4764,0.011246507907640231,service,False
2838,4925,0.012640060318093319,tertiary,False
2839,612,0.0072712466621585505,service,False
2839,5180,0.02959623164130302,service,False
2840,3185,0.07132472291283942,secondary,False
2840,5179,0.011178203964136107,secondary,False
2841,1041,0.07082114561770554,service,False
2841,2968,0.04223703004914003,service,False
2842,2,0.031360667691787546,residential,False
2842,468,0.07261311314014149,residential,False
2842,1333,0.040592387386631366,residential,False
2842,1658,0.01513656470246497,residential,False
2843,1972,0.011142123276710568,residential,False
2843,3250,0.03242565174812065,residential,False
2843,3965,0.029473743739174357,service,False
2844,2979,0.005986015118288089,service,False
2844,3751,0.051182753357139336,primary,True
2845,1299,0.02688159778776872,tertiary,False
2845,3894,0.03556727100813157,primary,True
2845,5338,0.01586268032598775,tertiary,False
2846,5012,0.030655209292419737,primary,True
2846,5491,0.008553770072098463,primary,True
2847,4059,0.056670374544640176,tertiary,False
2847,4795,0.01857840987660175,tertiary,False
2847,5407,0.004919838054032247,service,False
2848,1206,0.03996682266531201,residential,False
2848,4084,0.04123781814843762,service,False
2848,5384,0.0424014334398663,residential,False
2849,1818,0.01765759762873464,service,False
2850,3337,0.07020219633053638,service,False
2850,4316,0.0316579173872528,service,False
2851,2700,0.008978863500830237,service,False
2852,170,0.003948143838526496,service,False
2852,392,0.09059717092305548,service,False
2853,1089,0.011433255748041183,service,False
2853,5390,0.0201770793955136,service,False
2854,1907,0.030312234498527862,primary,False
2854,2970,0.033851326594789385,primary,False
2855,230,0.04214602116097061,service,False
2855,5123,0.030766636233379024,service,False
2856,28,0.005702024098817451,service,False
2856,3324,0.009732416641832695,service,False
2857,914,0.0159111002811886,residential,False
2857,1832,0.19477735040565272,residential,False
2858,1200,0.010165219014387841,service,False
2858,1577,0.019437816008903555,residential,False
2858,4670,0.015413356696258262,residential,False
2859,3821,0.06887285768681782,service,False
2859,4233,0.032241798045094944,service,False
2859,5066,0.0649931568413414,service,False
2860,3025,0.015736566001610504,primary,True
2861,1825,0.0019351038687323576,service,False
2861,5302,0.0019252735771672913,service,False
2862,1306,0.011689489660260309,tertiary,False
2862,2796,0.010848492580925526,tertiary,False
2862,3572,0.010272017015289965,tertiary,False
2863,249,0.1735919253717449,primary,True
2864,699,0.02359673876652527,secondary,False
2864,973,0.012318046753046073,primary,True
2864,4206,0.011230350706316774,secondary,False
2865,3364,0.011844877351769345,service,False
2865,3977,0.009155993705046281,service,False
2866,1627,0.00863082033052961,service,False
2867,739,0.02035195941245759,service,False
2868,1671,0.07912705100722428,residential,False
2868,4478,0.0211096509846027,residential,False
2869,129,0.004960796083157008,service,False
2869,1882,0.006688689257549891,service,False
2870,5471,0.022169518425107285,residential,True
2871,147,0.013023452908861912,service,False
2871,3573,0.013368506696478911,service,False
2872,5503,0.03225167009705554,service,False
2873,1421,0.001473114521732592,service,False
2873,3410,0.004427780473061726,service,False
2874,105,0.022335695386410535,residential,False
2874,309,0.003690694484671674,residential,False
2874,2064,0.014498033904636063,service,False
2875,1780,0.0033546265667014808,service,False
2875,2595,0.04331268687673951,tertiary,False
2875,5087,0.0468421748762734,tertiary,False
2876,257,0.010722372924923462,service,False
2876,1158,0.02214001184573251,service,False
2877,756,0.015316215881707085,tertiary,True
2878,642,0.004161971467172235,service,False
2878,4925,0.027768992921717084,service,False
2879,1100,0.005949429335962259,service,False
2879,2008,0.011953599487522226,service,False
2880,2554,0.015679143272215243,tertiary,False
2880,5222,0.015883256650598206,tertiary,False
2881,1046,0.005003118954351283,service,False
2881,3507,0.054603325953386204,primary,False
2881,4451,0.013487948595942859,primary,False
2882,35,0.010107572852807993,residential,False
2882,597,0.0515996498994109,residential,False
2883,2024,0.03890393357976257,service,False
2883,5056,0.011624864793253578,service,False
2883,5553,0.013013519442775538,service,False
2884,161,0.012968621070696218,residential,False
2884,2464,0.015630134626342274,residential,False
2885,2860,0.02459969547778673,primary,True
2886,89,0.006852122552392892,service,False
2886,3309,0.008668208405717323,service,False
2887,4411,0.007060532800180683,residential,True
2888,3683,0.03435977858865491,secondary,False
2888,4828,0.0054330931756109,secondary,False
2889,2651,0.04070586407686437,service,False
2890,696,0.11509088112771057,secondary,False
2890,5708,0.010914972444208302,secondary,False
2891,1017,0.004599046670265698,service,False
2891,3065,0.011719318495156603,service,False
2892,1598,0.01727088194254495,service,False
2892,3430,0.011267817346827176,service,False
2893,4329,0.02791929590555602,service,False
2894,1588,0.06711242237835947,primary,True
2894,2254,0.004441485506998617,service,False
2895,3698,0.008969901253695603,residential,True
2896,4217,0.009196968536628823,primary,False
2896,5156,0.008285120936185138,primary,False
2897,4995,0.019248390429542905,service,False
2897,5233,0.005883530429787352,service,False
2898,2922,0.010543323202235954,service,False
2898,4003,0.03613810085685454,primary,True
2899,1593,0.01478788463146762,service,False
2899,4813,0.015417693871491769,service,False
2900,3215,0.013571963861275932,secondary,True
2901,1463,0.022760071373685808,residential,False
2901,4411,0.012346968540050013,residential,False
2902,159,0.051391673278045655,service,False
2902,3405,0.11837233703865851,service,False
2902,4861,0.008657339475297844,service,False
2903,360,0.026033168627015935,primary,True
2903,2726,0.013488932781554854,secondary_link,True
2904,2620,0.004318985253038755,residential,False
2904,4020,0.02702442477520983,residential,False
2905,418,0.004248457920006806,service,False
2905,2629,0.004238127280450639,service,False
2906,1766,0.03456958308836558,service,False
2906,2755,0.02509170910269006,service,False
2907,2014,0.020200275892672606,service,False
2907,4705,0.013622631360754587,service,False
2908,3766,0.00504929276414183,service,False
2908,4176,0.01727226915783558,service,False
2909,769,0.006837240803881866,service,False
2909,2473,0.004753120339395064,service,False
2910,3926,0.006879657869680318,service,False
2910,4078,0.006316681731457146,service,False
2911,982,0.015321362728024453,tertiary,False
2911,1543,0.011444068692759836,secondary,True
2911,2550,0.008849729470732922,tertiary,False
2912,5634,0.03356661206033557,tertiary,True
2913,809,0.005106947368403849,tertiary,False
2913,2632,0.0380721645515825,tertiary,False
2914,3540,0.007505495680519685,residential,True
2915,3041,0.008552512624016424,residential,True
2916,100,0.010473338698767272,service,True
2917,5316,0.03292777403132004,service,False
2918,1114,0.02950393975400655,service,False
2919,431,0.002602975572451717,service,False
2919,3883,0.03732242686734034,service,False
2920,58,0.019272871163518918,residential,False
2920,2422,0.015570627941250019,residential,False
2921,3928,0.006612455771839632,residential,False
2921,5722,0.03188924096193992,residential,False
2922,787,0.022699691147666366,service,False
2922,2898,0.010543323202235954,service,False
2923,307,0.02311298917004664,service,False
2923,2045,0.01732826548839974,service,False
2923,2581,0.030440774304146746,service,False
2924,5429,0.002088204853364015,service,True
2925,163,0.00970239339813297,residential,False
2925,1047,0.010287625766436919,residential,False
2925,4586,0.04701113972018569,residential,False
2925,4829,0.028162988797047362,residential,False
2925,5380,0.007596024879454522,residential,False
2926,1654,0.012400572748464546,service,False
2926,2421,0.02146664732512125,service,False
2927,210,0.011685501134019692,tertiary,False
2927,1501,0.0366847593099548,tertiary,False
2928,1997,0.01879875639091843,residential,True
2928,4373,0.04089361472035054,service,False
2929,5498,0.11986515112452593,residential,True
2930,4291,0.05761550063026267,tertiary,True
2930,5114,0.019959613877182664,service,False
2931,586,0.008535244612066801,service,False
2931,5168,0.023685476696473032,service,False
2931,5556,0.006479063903969824,service,False
2932,520,0.03192781150335048,service,False
2932,1144,0.005025076574183721,service,False
2933,1033,0.003198015246069501,service,False
2933,4768,0.0023851544316669296,service,False
2934,747,0.017134699980897318,residential,False
2934,1288,0.01323073561872388,residential,False
2935,3184,0.010274416465144064,residential,False
2935,3809,0.06195543361463975,residential,False
2936,3317,0.011484759716405878,residential,False
2936,4071,0.05565751388533472,tertiary,False
2936,4819,0.12574926077849657,tertiary,False
2937,3542,0.0058659725062821955,service,False
2937,4306,0.08239589849573714,residential,False
2937,4701,0.02230833781690964,residential,False
2938,5062,0.030399368695394363,service,False
2939,2270,0.007927387915830105,residential,False
2939,4041,0.02937667905589821,residential,False
2940,4501,0.009484070043119935,residential,False
2941,3896,0.01452278865913879,service,False
2941,4797,0.031129306754868944,service,False
2942,3122,0.013359726206396414,service,False
2942,4569,0.027010297492802458,service,False
2943,341,0.017006407197564414,tertiary,True
2944,1396,0.0044063586531154705,service,False
2944,1578,0.060752669846162496,service,False
2945,1193,0.003988759275999918,residential,False
2945,2501,0.002661613247148796,residential,False
2946,1505,0.048224977589079766,service,False
2946,1669,0.0036286467622790924,service,False
2946,3479,0.00904029710088745,service,False
2947,4363,0.030701930036789907,service,False
2947,5484,0.009940961933078554,service,False
2948,2302,0.007121671621624185,service,False
2949,512,0.014567885040598822,service,False
2949,3106,0.07340022690819584,service,False
2949,5015,0.02488094262657749,service,False
2950,1500,0.009895691586878558,tertiary,False
2950,2652,0.03889013506536459,tertiary,False
2951,1374,0.012125694124822806,service,False
2951,3660,0.0129486702914023,service,False
2952,318,0.04488620655956542,tertiary,False
2952,5082,0.011366132540327598,tertiary,False
2953,5365,0.005003301744254528,residential,True
2954,642,0.01643282919130883,service,False
2955,1511,0.007314923786609738,service,False
2955,3100,0.022925453456487176,service,False
2956,2877,0.04317724309077436,tertiary,True
2956,4297,0.019152493626746602,tertiary_link,False
2957,3087,0.012301364098860772,service,False
2957,5637,0.014603236620239227,service,False
2958,45,0.010396576454747659,residential,False
2958,916,0.050702367305081215,tertiary,False
2958,1419,0.06526721984454653,tertiary,False
2958,3675,0.00819824715763164,service,False
2959,1038,0.033509551247707055,service,False
2959,2025,0.004265401498613492,service,False
2959,4380,0.013410121240549222,service,False
2960,2420,0.0018487524690925514,tertiary,False
2961,641,0.004106211452617335,residential,False
2961,921,0.023900018372264995,residential,False
2962,2340,0.0018082951418980097,residential,False
2962,4266,0.002853280393556622,residential,False
2963,106,0.008796352697010732,residential,True
2964,4020,0.05856420327785782,residential,False
2964,4560,0.006362901098208364,residential,False
2965,5205,0.001493382822057694,primary_link,True
2966,761,0.02723434362037383,residential,False
2966,4568,0.005579728822294583,residential,False
2967,2017,0.021505909262118383,secondary,True
2967,2924,0.007164651032432007,service,True
2968,353,0.010654155789860552,service,False
2968,2841,0.04223703004914003,service,False
2968,5151,0.02579106307918658,service,False
2969,4055,0.007837161305191034,service,False
2969,5670,0.0019940404062287202,service,False
2970,965,0.07434406668716038,primary,False
2970,2854,0.033851326594789385,primary,False
2971,645,0.006166107594375923,service,True
2972,4050,0.005937941116301194,service,True
2973,1062,0.021156850055344685,service,False
2973,3902,0.03200440167018016,service,False
2974,7,0.006131239157147569,service,False
2974,5614,0.002597172110696666,tertiary,True
2975,1172,0.01487528335439084,service,False
2975,2123,0.03525689880446299,service,False
2975,4045,0.026236735391338577,residential,False
2976,403,0.04216017362939959,primary,True
2976,857,0.01986411226812512,primary_link,False
2977,1814,0.01669355753626964,service,False
2978,1844,0.006876659189213818,service,False
2978,5337,0.016215751749376763,service,False
2979,2844,0.005986015118288089,service,False
2979,4677,0.013239832780487258,service,False
2980,1130,0.01693001776973999,service,False
2980,3492,0.021472273771247205,service,False
2981,1875,0.012078395179793807,service,False
2981,2036,0.015351706454392225,service,False
2982,334,0.009324092952994705,tertiary,False
2982,1212,0.016856981126782685,tertiary,False
2982,1466,0.01251204462443816,tertiary,False
2982,4239,0.012455642761220973,tertiary,False
2983,2683,0.053417000057486716,residential,False
2984,389,0.0031973239938932565,service,False
2984,5390,0.00877946351637643,service,False
2985,351,0.0025018858495066167,service,False
2985,4989,0.008361858483417464,service,False
2986,2243,0.006097096565824673,service,False
2987,97,0.012618542820831047,residential,False
2988,810,0.011226993066425649,residential,False
2988,1951,0.016407853854475653,residential,False
2989,339,0.023910278067084012,service,False
2989,355,0.04021710711949321,service,False
2989,5478,0.01843011754510472,service,False
2990,3099,0.003851264592989059,service,True
2991,1456,0.02638298397829907,service,False
2991,3596,0.030630983293909144,service,False
2992,1691,0.05293719600806237,tertiary,False
2992,2112,0.021148007553748915,tertiary,False
2993,2483,0.08441616693581253,service,False
2993,3338,0.001735137744548656,service,False
2993,5326,0.0049725954740208,service,False
2994,487,0.00298483217869728,tertiary,False
2994,3654,0.031313987450382885,tertiary,False
2995,1399,0.022359989167354623,service,False
2995,5090,0.010340651733718871,service,False
2996,5017,0.019574842773986034,primary,True
2997,2081,0.009474508871044611,service,False
2997,5152,0.003506017138600581,service,False
2998,1889,0.006442636493427228,service,False
2998,3225,0.06455477824833979,tertiary,False
2998,4888,0.028076452965055936,tertiary,False
2999,1415,0.011577307909097992,service,False
2999,3447,0.026312264905559005,service,False
3000,3808,0.05609033620478837,service,False
3000,4710,0.044133557856794535,residential,False
